id,throughput_mbps,latency_ms,jitter_ms,packet_loss_pct,avg_packet_size_B,burst_ratio,flow_duration_s,signal_strength_dBm,packets_per_second,retransmission_rate,traffic_class
231,79.4213,27.2115,2.0488,0.4741,1386.5973,0.8664,348.0707,-62.6908,19.3626,0.2454,Video_Streaming
232,0.0053,130.4873,12.5982,0.7366,57.0864,0.1191,4.4645,-87.0659,3.4357,1.0,IoT_Sensor
233,0.0154,151.1588,3.6428,1.3683,78.5676,0.0822,9.9911,-89.3148,2.8738,0.9278,IoT_Sensor
234,6.5021,30.1592,4.2652,0.7493,1152.3553,0.4172,23.9282,-68.1258,23.9445,0.4521,Web_Browsing
235,97.0538,28.594,2.2376,0.1381,1344.2829,0.8012,325.5868,-66.4223,1333.8316,0.0,Video_Streaming
236,1.8565,19.6119,1.6329,0.5579,1033.1825,0.5745,2001.3038,-63.1404,0.2106,0.1884,Video_Conferencing
237,0.0054,78.9506,14.943,0.1923,93.7598,0.0742,15.7327,-90.5141,3.7422,1.0,IoT_Sensor
238,10.3176,41.7108,7.285,0.5598,1282.6157,0.4989,8.4879,-68.7247,82.8075,0.4602,Web_Browsing
239,69.6377,30.202,1.572,0.0802,1506.3936,0.9325,56.5604,-75.3668,140.7037,0.0,File_Transfer
240,4.1928,23.9106,2.4711,0.2405,880.0572,0.5382,1987.7964,-58.9934,117.5598,0.2559,Video_Conferencing
241,3.5206,32.5918,2.242,0.5363,953.0463,0.5935,1155.9439,-70.407,6.458,0.0156,Video_Conferencing
242,0.0098,67.5983,13.4971,1.8653,58.4662,0.0816,10.9995,-84.2688,66.533,1.0,IoT_Sensor
243,0.0447,13.2318,0.7605,0.1971,151.4054,0.3013,194.1905,-82.6302,18.837,0.1207,VoIP
244,4.5821,73.9052,5.1909,0.5774,590.2043,0.4295,34.2042,-63.5538,24.8586,0.4524,Web_Browsing
245,73.3078,13.3873,2.5952,0.3366,1568.7553,0.7866,312.0003,-65.9626,830.689,0.2553,Video_Streaming
246,0.0334,3.447,1.2469,0.3886,202.2306,0.4093,115.7789,-76.5776,13.53,0.0669,VoIP
247,1.7932,43.6159,7.0528,1.0849,791.8591,0.3563,27.9323,-64.2818,59.9672,0.5649,Web_Browsing
248,0.0106,50.6101,14.0107,1.2361,63.3092,0.0817,14.0745,-89.7119,29.8727,1.0,IoT_Sensor
249,3.5413,14.4801,1.2415,0.2423,119.2469,0.6122,648.7898,-68.4973,11.1264,0.1627,Online_Gaming
250,96.7727,11.2395,1.0959,0.4159,1438.4723,0.7031,367.3861,-73.2338,480.4992,0.3332,Video_Streaming
251,2.1051,55.0319,3.9425,0.5137,856.2669,0.3857,38.3306,-73.2256,26.6661,0.4677,Web_Browsing
252,0.5655,15.2193,1.1457,0.296,210.7421,0.5563,542.825,-61.6612,17.3899,0.1608,Online_Gaming
253,76.084,20.3085,1.6792,0.7267,1323.3685,0.6695,325.3312,-65.2852,1201.509,0.2172,Video_Streaming
254,51.0579,9.5861,3.1336,0.0616,1492.1844,0.9931,62.9329,-78.5582,304.1661,0.0,File_Transfer
255,61.1821,49.2993,3.6285,0.1128,1438.4304,0.7749,47.4163,-68.0984,484.2435,0.0559,File_Transfer
256,0.1106,13.1879,0.966,0.108,168.0079,0.3095,134.1573,-86.1401,1.0882,0.0184,VoIP
257,15.5179,26.4944,3.6785,0.0792,1479.3651,0.9232,46.6454,-71.7815,1076.3514,0.1517,File_Transfer
258,0.0,28.5832,0.8531,1.3163,907.5334,0.319,32.7812,-68.6054,60.5203,0.4324,Web_Browsing
259,115.5261,23.3104,1.7198,0.6909,1395.9658,0.7357,238.9207,-70.7901,1191.8444,0.0633,Video_Streaming
260,74.5269,25.7192,3.8939,0.1475,1481.9543,0.9339,49.7537,-71.7974,238.4639,0.139,File_Transfer
261,4.0924,14.0674,0.9467,0.3258,178.8496,0.5804,547.2426,-66.8429,13.8108,0.2317,Online_Gaming
262,5.8038,46.3997,10.0895,1.3409,741.2775,0.4795,30.5882,-77.223,6.1428,0.6913,Web_Browsing
263,0.1455,10.0402,1.1365,0.216,156.343,0.3172,140.9278,-74.2789,1.0645,0.0444,VoIP
264,0.0154,100.5198,12.6056,2.1908,58.0007,0.1172,9.9589,-90.6314,2.8937,0.9574,IoT_Sensor
265,3.8958,9.1827,1.8948,0.3893,198.8082,0.4932,677.1477,-67.0249,34.8452,0.1569,Online_Gaming
266,87.3557,20.4199,2.5144,0.7283,1353.7479,0.7281,322.6778,-73.8031,655.9892,0.3752,Video_Streaming
267,1.6698,19.3832,3.989,0.0796,1579.4501,0.9128,74.6172,-67.7439,339.2401,0.0091,File_Transfer
268,3.0413,15.7586,0.595,0.1803,237.7478,0.3142,510.8608,-73.2617,68.8051,0.0975,Online_Gaming
269,103.7192,17.8047,2.5613,0.2828,1410.7155,0.8994,335.7172,-70.413,139.1602,0.2971,Video_Streaming
270,85.9905,21.4129,1.6677,0.5449,1406.459,0.7078,284.3147,-66.0953,538.9662,0.2841,Video_Streaming
271,1.8648,15.2952,1.8087,0.2782,251.1592,0.5557,662.3567,-71.2291,221.4425,0.1999,Online_Gaming
272,0.0019,92.8486,8.6505,1.3608,48.9203,0.0896,13.8147,-82.9907,0.811,0.8742,IoT_Sensor
273,4.5799,65.4175,2.2285,0.1366,749.6043,0.3358,35.5544,-76.6811,46.5023,0.3883,Web_Browsing
274,80.3938,22.9678,1.874,0.5291,1197.7553,0.6912,324.2153,-73.1642,2749.6187,0.3032,Video_Streaming
275,67.8072,24.3083,2.5921,0.1867,1447.3102,0.8688,85.7455,-66.9878,664.1582,0.3013,File_Transfer
276,9.2342,69.8748,3.7437,0.4524,997.4611,0.417,30.6332,-64.5669,48.7201,0.5232,Web_Browsing
277,4.9409,25.2599,2.6701,0.4577,898.0466,0.4951,2448.4166,-73.575,142.1366,0.1046,Video_Conferencing
278,0.1278,12.2923,0.9517,0.1771,139.7998,0.1784,97.7521,-74.8557,13.7008,0.0944,VoIP
279,58.3756,22.0198,0.6991,0.6295,1315.3898,0.7504,283.298,-73.5811,3125.9625,0.3715,Video_Streaming
280,0.0088,126.0704,7.8402,0.9139,52.2906,0.1065,9.6863,-92.8749,1.9124,1.0,IoT_Sensor
281,0.0865,10.0016,0.6495,0.0888,125.5727,0.2741,159.9624,-78.5371,13.4346,0.0,VoIP
282,0.1612,11.9823,0.572,0.262,176.6226,0.2729,114.6502,-74.8734,12.8428,0.0502,VoIP
283,0.0316,10.1829,1.0067,0.2075,184.9713,0.2344,96.1723,-74.9471,4.3593,0.2101,VoIP
284,2.91,23.8307,1.2006,0.3013,845.2257,0.4417,1549.6238,-63.7503,5.9245,0.2835,Video_Conferencing
285,4.0346,20.9394,2.7169,0.344,650.3135,0.7511,1655.9102,-69.6995,91.2149,0.1379,Video_Conferencing
286,3.0463,23.0378,3.1611,0.3907,979.4926,0.7075,1277.7838,-60.8584,15.0678,0.3319,Video_Conferencing
287,0.0886,7.5504,1.3886,0.1585,149.3546,0.3937,102.1122,-81.7834,0.2193,0.1716,VoIP
288,0.0588,15.3946,0.2046,0.2161,123.319,0.2849,111.623,-81.4465,2.8612,0.0059,VoIP
289,3.2933,17.2726,1.3702,0.2908,141.3121,0.4649,647.8875,-69.3011,44.5623,0.119,Online_Gaming
290,8.6945,17.677,1.8879,0.0874,1553.1148,0.9074,49.3331,-76.1844,24.3804,0.0452,File_Transfer
291,2.6318,17.5436,1.5743,0.296,225.417,0.4453,819.7751,-68.4638,6.1448,0.3048,Online_Gaming
292,3.3798,17.0795,1.9272,0.2882,184.08,0.4836,591.0167,-73.1077,29.1439,0.0,Online_Gaming
293,4.6262,24.6922,0.5628,0.3144,666.8853,0.6905,1891.3738,-68.0636,136.3358,0.1704,Video_Conferencing
294,5.2438,23.4956,2.4682,0.2097,675.944,0.6682,2364.1771,-67.0646,77.6288,0.3174,Video_Conferencing
295,0.1325,13.2705,0.8631,0.4959,194.5975,0.3381,131.339,-78.1711,1.9602,0.1924,VoIP
296,63.5189,33.3747,5.5974,0.1829,1585.699,0.8542,56.7925,-69.6469,32.5283,0.0643,File_Transfer
297,94.5273,35.8943,1.804,0.5254,1422.1983,0.6259,374.1599,-74.683,591.9613,0.1842,Video_Streaming
298,3.3223,11.6743,2.0166,0.4537,208.5883,0.4192,356.5611,-65.1848,66.3837,0.1292,Online_Gaming
299,0.0015,126.1483,15.9662,1.423,68.7657,0.1059,7.3945,-77.9826,6.4777,0.9997,IoT_Sensor
300,2.958,38.7224,4.8219,1.0457,1257.9074,0.282,30.7937,-68.7853,53.0869,0.7035,Web_Browsing
301,13.38,3.8702,2.4106,0.0988,1526.136,0.9651,59.5128,-64.6609,223.9765,0.0459,File_Transfer
302,5.8945,17.144,1.829,0.6672,803.5604,0.7594,1712.4217,-81.4896,16.8689,0.1177,Video_Conferencing
303,2.6015,13.5635,1.765,0.584,1033.6946,0.6428,1474.2988,-71.1162,9.3095,0.1057,Video_Conferencing
304,0.1217,10.744,0.3316,0.1961,203.7395,0.3611,100.4197,-76.3237,2.0266,0.3013,VoIP
305,85.787,16.3536,2.0633,0.8644,1425.5193,0.701,398.5297,-68.1033,841.2692,0.4,Video_Streaming
306,55.7382,41.1402,5.1153,0.117,1441.0339,0.8801,56.5794,-75.7952,2037.8791,0.2289,File_Transfer
307,0.0048,82.2249,10.2847,2.4463,57.7624,0.1032,14.5828,-97.5502,9.2988,1.0,IoT_Sensor
308,5.6724,25.5719,1.9967,0.4574,865.069,0.616,2151.4269,-71.9893,94.7922,0.2017,Video_Conferencing
309,2.2117,63.5328,4.57,0.6605,963.2976,0.2929,30.6213,-71.4018,123.4985,0.4843,Web_Browsing
310,0.0028,84.7137,10.262,0.9237,87.7031,0.0987,6.3997,-94.0101,15.7247,0.9616,IoT_Sensor
311,5.1631,25.5979,2.4609,0.4098,615.855,0.5394,1805.8954,-67.3919,18.958,0.2945,Video_Conferencing
312,0.0489,12.6466,1.0821,0.2778,168.9953,0.3036,117.2491,-83.113,3.9908,0.199,VoIP
313,40.4903,38.0039,3.463,0.1201,1497.6138,0.7548,67.8762,-67.6005,349.8327,0.1599,File_Transfer
314,2.6493,14.4668,1.5671,0.2103,174.2561,0.5631,652.7157,-72.386,40.2734,0.1274,Online_Gaming
315,0.0136,132.481,13.8143,2.3285,79.9921,0.0941,7.5425,-79.4414,13.104,1.0,IoT_Sensor
316,0.0039,154.3959,17.3344,3.2342,83.0176,0.1035,10.0779,-97.3282,1.2173,0.9769,IoT_Sensor
317,0.0061,56.145,12.7927,0.6806,73.2332,0.0738,9.2769,-74.0566,20.8285,1.0,IoT_Sensor
318,2.384,21.5017,1.6155,0.42,268.61,0.2541,755.8837,-71.5804,29.8566,0.1011,Online_Gaming
319,0.0144,68.0527,13.9352,2.0167,92.8703,0.1319,7.6253,-87.4635,11.1501,1.0,IoT_Sensor
320,81.4932,34.8752,3.2368,0.0279,1550.5542,0.9286,28.1628,-74.9232,253.7873,0.0267,File_Transfer
321,0.06,9.521,1.216,0.2731,168.035,0.4307,71.2419,-79.7491,20.8113,0.0943,VoIP
322,30.7277,29.8872,3.4481,0.1718,1391.3853,0.8537,41.3618,-71.0378,464.0869,0.069,File_Transfer
323,82.4439,14.7086,0.5414,0.7932,1476.4114,0.7376,396.0525,-62.9153,437.7691,0.2539,Video_Streaming
324,98.4278,13.11,2.3662,0.3086,1347.5585,0.6843,206.597,-73.8427,359.4158,0.3546,Video_Streaming
325,87.6016,29.4159,2.9992,0.1317,1420.3339,0.9035,45.0601,-65.2173,1395.7054,0.0,File_Transfer
326,89.791,24.798,2.0792,0.4485,1260.6165,0.7419,242.7858,-66.9945,16.1312,0.2166,Video_Streaming
327,0.0359,13.9833,1.0477,0.1988,151.8565,0.1922,124.6748,-72.2145,3.4376,0.0666,VoIP
328,15.7707,32.6277,2.2023,0.21,1505.5885,0.9236,82.7036,-73.247,313.6543,0.0,File_Transfer
329,90.0144,20.1168,1.3199,0.7372,1494.4416,0.6233,352.0906,-76.7164,75.3732,0.1278,Video_Streaming
330,109.1667,23.7693,1.6698,0.2396,1367.108,0.7456,228.0594,-66.0843,919.5522,0.1893,Video_Streaming
331,76.8476,26.6248,2.6468,0.3973,1174.0786,0.6175,334.7562,-73.7123,1863.292,0.227,Video_Streaming
332,11.4659,52.2802,7.1825,0.3683,969.6743,0.3758,25.5032,-78.5862,37.2237,0.5581,Web_Browsing
333,4.2412,31.3036,3.5403,0.5307,1020.8324,0.5486,2191.952,-66.8173,0.521,0.1125,Video_Conferencing
334,0.079,8.1652,0.9106,0.0193,168.3196,0.2787,142.0805,-74.8534,19.9741,0.0976,VoIP
335,10.6127,48.6434,4.3493,0.9794,480.1524,0.2953,38.4395,-72.0415,47.6317,0.5393,Web_Browsing
336,0.0146,159.1605,9.4859,1.3038,58.6748,0.1001,6.0361,-94.6331,4.0727,1.0,IoT_Sensor
337,4.5075,13.7002,1.4372,0.2999,229.5805,0.5081,685.5759,-66.6136,7.9077,0.1898,Online_Gaming
338,0.063,17.9704,0.9352,0.1173,123.1069,0.3101,112.7778,-78.5284,11.9803,0.0287,VoIP
339,6.5576,62.8704,2.5892,0.353,747.7636,0.3534,22.7689,-78.0852,13.2384,0.6702,Web_Browsing
340,9.6475,69.5299,6.0227,1.4716,840.6197,0.3414,30.545,-74.4972,126.1233,0.5872,Web_Browsing
341,0.1355,12.538,0.9015,0.2157,202.8254,0.3544,170.7873,-71.302,3.1811,0.0392,VoIP
342,7.796,39.7728,5.044,0.8216,906.5215,0.3043,18.7546,-74.1756,11.2253,0.4765,Web_Browsing
343,4.4363,43.9147,4.8617,1.0552,837.9075,0.4321,36.0843,-62.3022,58.9877,0.4773,Web_Browsing
344,1.9151,52.0387,8.0508,1.0686,696.7989,0.3019,31.0855,-60.4567,167.6208,0.4611,Web_Browsing
345,1.0175,18.5356,1.5661,0.347,276.5007,0.4265,882.4021,-68.8554,10.721,0.0615,Online_Gaming
346,0.0459,10.3671,0.6786,0.2969,155.3346,0.3129,70.7359,-87.8475,16.4158,0.1773,VoIP
347,0.0009,143.1734,14.0569,2.1379,60.182,0.0847,8.997,-75.2953,26.2205,0.9343,IoT_Sensor
348,0.0098,90.3106,11.5003,0.6106,48.7747,0.0927,9.057,-80.3866,22.5849,1.0,IoT_Sensor
349,3.4628,26.7578,2.8277,0.3951,823.0218,0.6363,2065.9825,-75.4544,12.1638,0.1578,Video_Conferencing
350,81.2203,20.015,2.3031,0.2963,1483.5615,0.5785,362.6695,-65.3637,2021.1484,0.2684,Video_Streaming
351,4.1502,9.9313,2.0802,0.4026,179.6078,0.4121,360.1886,-63.6923,48.8876,0.0128,Online_Gaming
352,110.9305,18.7208,1.2497,0.3225,1270.6495,0.6936,245.1267,-70.4853,410.0248,0.4493,Video_Streaming
353,0.011,160.7018,8.0918,2.1475,60.3866,0.117,12.65,-80.2116,23.6477,1.0,IoT_Sensor
354,90.5253,16.7782,1.4393,0.6532,1447.9691,0.7323,318.7942,-67.479,872.9721,0.253,Video_Streaming
355,101.5899,15.9989,1.2245,0.1664,1491.0101,0.6307,330.3161,-65.9661,1208.1374,0.1449,Video_Streaming
356,3.6301,18.6387,1.5055,0.4253,204.6417,0.389,662.2769,-67.3502,21.5972,0.1985,Online_Gaming
357,3.3649,78.4714,4.8516,1.0226,1020.9701,0.4,28.5751,-73.8017,12.0732,0.5245,Web_Browsing
358,94.9808,26.4367,1.8424,0.2426,1560.0047,0.7015,352.5393,-77.1812,567.5236,0.2913,Video_Streaming
359,7.5006,36.7645,2.5605,1.2601,590.7484,0.3463,11.3812,-67.0573,265.781,0.5486,Web_Browsing
360,3.8485,19.3219,2.1086,0.4525,735.0017,0.6065,1895.6248,-74.1063,163.7377,0.257,Video_Conferencing
361,42.9873,30.2965,3.6428,0.0781,1592.4417,0.9301,80.2545,-77.4769,28.7198,0.0,File_Transfer
362,0.0144,129.6787,5.3624,2.9966,44.9005,0.1031,7.3783,-83.6634,2.457,0.9256,IoT_Sensor
363,92.9846,25.0087,2.7336,0.3523,1475.2384,0.6572,319.5779,-72.1315,69.3125,0.2046,Video_Streaming
364,0.0072,110.9932,7.0909,2.4305,56.3739,0.0846,14.2921,-84.6251,0.2117,1.0,IoT_Sensor
365,91.3028,27.387,1.744,0.6686,1435.1931,0.7501,337.5946,-72.5406,233.8958,0.288,Video_Streaming
366,32.4226,57.0237,2.1622,0.2048,1584.8959,0.8827,78.6089,-70.4292,602.9819,0.1716,File_Transfer
367,61.2387,27.9622,2.9115,0.1513,1601.2469,0.8931,86.8626,-70.2869,227.787,0.0076,File_Transfer
368,3.0839,17.0772,1.2501,0.4867,218.5155,0.5235,674.6944,-70.6397,105.5201,0.1418,Online_Gaming
369,0.0151,126.0414,6.2386,1.0056,85.4399,0.0851,13.0622,-84.2756,1.8457,0.995,IoT_Sensor
370,2.4077,67.5836,5.7881,0.5419,667.1733,0.3399,23.0757,-67.6372,9.5528,0.4263,Web_Browsing
371,0.1754,13.8068,1.0936,0.1485,123.4274,0.3204,158.2392,-73.4392,21.2005,0.0856,VoIP
372,6.7136,32.7941,5.5195,1.1767,1113.4618,0.366,17.1284,-78.175,37.915,0.5515,Web_Browsing
373,2.8782,19.0571,2.0314,0.4347,988.4614,0.63,1581.6611,-73.2929,89.5596,0.0964,Video_Conferencing
374,81.3208,24.6218,1.7311,0.4116,1423.512,0.6671,233.6051,-61.4523,660.5034,0.2363,Video_Streaming
375,49.0861,16.0154,2.1192,0.7466,1458.3787,0.8469,388.1834,-74.4714,2642.8472,0.0145,Video_Streaming
376,31.5493,20.8238,3.8643,0.0476,1575.7836,0.938,71.9468,-69.7039,95.2004,0.1363,File_Transfer
377,47.015,40.508,3.285,0.149,1574.2887,0.823,67.2581,-77.0982,1182.7511,0.1508,File_Transfer
378,5.208,19.1959,3.1295,0.545,1226.0975,0.7208,1580.5346,-71.8307,13.2059,0.1877,Video_Conferencing
379,3.8724,19.5249,1.7865,0.3706,128.3445,0.5831,623.2452,-63.5194,19.7595,0.0773,Online_Gaming
380,5.0738,33.5556,2.4303,0.3685,967.1668,0.5862,1454.1881,-71.491,95.5376,0.0,Video_Conferencing
381,4.1073,29.4232,1.465,0.3048,935.2362,0.6473,1927.4829,-70.5966,27.7204,0.2124,Video_Conferencing
382,79.0916,15.5781,4.3071,0.0967,1532.3174,0.8785,83.6482,-79.6003,19.5431,0.1176,File_Transfer
383,2.9986,22.4001,2.535,0.3862,1228.4085,0.6615,1887.9951,-73.3135,78.6125,0.0818,Video_Conferencing
384,80.5514,25.2277,1.3441,0.3791,1468.8612,0.7056,413.4275,-70.8864,2202.0567,0.3508,Video_Streaming
385,3.1541,48.0291,6.4923,1.4482,386.6721,0.4401,15.6804,-69.7032,4.0508,0.3418,Web_Browsing
386,7.951,33.7231,4.9814,1.3157,590.6283,0.4501,24.1486,-67.803,180.5077,0.2888,Web_Browsing
387,8.6185,55.067,4.2227,0.9069,869.5034,0.2876,23.3216,-76.1878,41.6199,0.4013,Web_Browsing
388,4.7151,12.8343,1.4919,0.3788,262.9616,0.4101,697.5736,-66.9599,61.3343,0.1784,Online_Gaming
389,0.0131,103.1479,12.3998,1.5304,39.7093,0.1121,6.6445,-69.173,3.3805,0.9936,IoT_Sensor
390,82.1304,24.4711,1.425,0.6959,1489.8555,0.5654,212.1281,-65.5455,858.321,0.208,Video_Streaming
391,5.3947,26.9542,1.8326,0.2861,833.8581,0.5644,1760.1088,-64.6024,21.9589,0.1234,Video_Conferencing
392,10.6879,34.3077,3.757,1.0347,656.3045,0.5048,40.754,-78.7389,49.7158,0.4616,Web_Browsing
393,9.4294,49.1536,2.1287,1.4346,847.0338,0.4867,35.4052,-67.6274,19.3728,0.5723,Web_Browsing
394,52.021,11.3364,4.953,0.0669,1425.651,0.9704,76.2979,-69.2356,723.1232,0.0934,File_Transfer
395,0.0,128.456,9.0418,2.4023,75.2642,0.1031,14.9452,-74.2626,11.2749,1.0,IoT_Sensor
396,0.0088,51.4937,14.8376,0.8736,78.7754,0.0835,12.8022,-74.8107,6.2857,0.8747,IoT_Sensor
397,0.1011,7.5618,1.0235,0.187,155.1153,0.3898,60.1431,-78.5019,1.6751,0.144,VoIP
398,0.005,105.3789,10.7217,2.4687,64.1028,0.0886,10.1788,-84.6035,32.7734,1.0,IoT_Sensor
399,78.8938,13.1181,1.4621,0.4216,1406.4137,0.6849,263.4689,-65.3771,1840.0212,0.3441,Video_Streaming
400,0.0099,111.9062,8.6056,2.0606,45.843,0.0779,10.8307,-82.0999,1.0654,1.0,IoT_Sensor
401,0.0,44.176,4.1736,1.5044,892.2828,0.3289,15.613,-64.6645,38.0705,0.3879,Web_Browsing
402,79.0907,19.83,1.896,0.1393,1579.726,0.9271,77.7975,-59.6772,484.5587,0.0408,File_Transfer
403,0.1379,9.8627,1.0178,0.2579,151.8627,0.2748,140.8607,-79.9397,5.7004,0.2279,VoIP
404,0.0685,9.4157,0.4363,0.2636,146.2834,0.2313,148.7481,-78.4258,3.5352,0.1427,VoIP
405,92.8628,23.0705,1.7689,0.3916,1425.8246,0.7983,273.2325,-64.27,2614.9624,0.211,Video_Streaming
406,8.0066,58.4074,5.0385,1.482,813.5854,0.2554,21.3229,-68.4624,10.1088,0.4774,Web_Browsing
407,2.5858,16.1966,2.2535,0.2112,930.2027,0.6946,1269.3663,-72.5906,38.2833,0.1345,Video_Conferencing
408,34.2308,30.9962,4.0018,0.1511,1393.8681,0.9895,23.1266,-60.8625,17.8471,0.0175,File_Transfer
409,54.154,39.8241,2.2388,0.0917,1519.1719,0.9104,43.748,-76.9682,162.3487,0.0,File_Transfer
410,5.3481,56.0125,6.216,1.3896,484.6793,0.2941,42.3963,-66.9422,29.6586,0.5486,Web_Browsing
411,62.7672,19.0791,2.7391,0.4133,1125.0565,0.7327,292.7383,-75.4262,513.3058,0.342,Video_Streaming
412,0.0035,140.7278,12.6107,1.6858,53.1388,0.1089,9.2071,-86.6154,5.2187,0.9743,IoT_Sensor
413,59.0902,9.4167,1.1563,0.4831,1240.0051,0.708,244.6101,-71.8995,22.4962,0.2194,Video_Streaming
414,3.2535,17.3011,1.8048,0.0658,921.6601,0.6977,2112.8119,-68.6922,15.3934,0.2416,Video_Conferencing
415,0.1163,9.4996,1.3013,0.337,145.9872,0.2939,114.3199,-72.4277,3.2121,0.0,VoIP
416,0.007,76.5759,2.2109,0.8353,45.4054,0.0906,6.8398,-78.614,2.9889,0.9317,IoT_Sensor
417,44.4305,38.5241,1.9187,0.1731,1584.2236,0.9468,42.4418,-59.4181,590.2609,0.0241,File_Transfer
418,0.1543,11.8198,0.2399,0.0,143.8748,0.2546,138.1743,-71.695,39.749,0.1352,VoIP
419,97.8811,28.1661,3.4081,0.0021,1383.9312,0.9271,95.0832,-69.8574,233.9865,0.0287,File_Transfer
420,4.4092,27.0573,1.7389,0.095,891.114,0.6467,2036.2466,-65.9482,20.2913,0.2397,Video_Conferencing
421,0.0623,12.7452,0.9413,0.2914,196.7988,0.2563,124.2609,-72.056,28.7849,0.1137,VoIP
422,62.2294,40.8438,1.8379,0.0697,1529.4367,0.9408,24.3529,-71.3331,388.3174,0.1272,File_Transfer
423,71.9535,28.3511,1.6112,0.0066,1540.6322,0.9599,54.716,-72.5615,517.6074,0.0,File_Transfer
424,0.0135,113.2978,12.2835,2.521,53.3054,0.1412,9.7517,-75.6887,12.2565,0.8193,IoT_Sensor
425,3.502,21.6507,2.6099,0.442,933.492,0.5963,1746.9119,-64.5515,287.2978,0.2031,Video_Conferencing
426,1.4313,61.2487,6.6349,0.3735,714.712,0.364,23.319,-70.5072,107.4963,0.5009,Web_Browsing
427,7.4871,41.4471,6.6331,1.3871,812.1682,0.321,30.3501,-73.4195,44.6775,0.5895,Web_Browsing
428,5.0907,25.4234,1.265,0.1285,824.7634,0.6344,2130.1132,-70.214,51.8671,0.0759,Video_Conferencing
429,90.498,16.6289,1.2669,0.5011,1417.7591,0.8064,342.9003,-73.6106,481.448,0.4638,Video_Streaming
430,0.0157,101.706,12.803,1.9693,36.3666,0.0733,9.257,-75.9858,22.5199,0.9183,IoT_Sensor
431,2.895,29.5228,0.4112,0.3393,1074.485,0.6111,2274.0188,-66.6113,52.0956,0.1828,Video_Conferencing
432,78.1199,22.0874,0.922,0.4607,1368.6846,0.7162,195.0889,-70.7004,3107.7958,0.1469,Video_Streaming
433,4.9255,8.3762,1.4641,0.1002,194.8771,0.752,570.8525,-71.8121,4.3419,0.249,Online_Gaming
434,52.7797,22.6088,3.7406,0.148,1550.7109,0.9993,62.049,-69.872,879.4871,0.2272,File_Transfer
435,87.3999,17.2114,2.6791,0.4459,1435.7129,0.79,296.7975,-70.9437,314.6835,0.3766,Video_Streaming
436,40.4985,19.1844,2.0358,0.1257,1431.4886,0.912,76.1732,-69.8614,1095.0923,0.1976,File_Transfer
437,0.0941,13.4476,0.9931,0.2531,177.8914,0.3419,96.2241,-61.848,45.546,0.0,VoIP
438,91.8516,11.0665,2.9988,0.5172,1223.3038,0.843,168.8156,-65.7607,825.3877,0.53,Video_Streaming
439,3.7364,14.4727,2.5671,0.398,328.4972,0.4676,1759.179,-68.0463,12.3902,0.2052,Video_Conferencing
440,62.9524,16.3746,3.4748,0.0577,1493.8803,0.8893,42.6054,-71.1236,133.5288,0.0649,File_Transfer
441,10.1552,67.8785,2.7398,1.1682,811.6226,0.3857,32.7174,-76.1764,3.1541,0.6624,Web_Browsing
442,3.1919,10.0642,1.3933,0.0878,122.2061,0.4947,593.4012,-64.9879,16.3908,0.1636,Online_Gaming
443,3.5748,15.4707,1.1102,0.4097,274.0845,0.5273,625.268,-69.5566,9.7476,0.1394,Online_Gaming
444,4.514,48.3317,5.8146,1.0502,650.8261,0.3909,29.895,-77.7254,5.6492,0.6351,Web_Browsing
445,0.0103,111.8394,11.1981,2.9432,59.4325,0.1174,16.3199,-86.755,8.8332,1.0,IoT_Sensor
446,83.8042,13.779,0.6252,0.2912,1516.927,0.7315,292.0593,-67.601,30.1081,0.1044,Video_Streaming
447,3.0915,14.2616,1.9374,0.1221,230.3696,0.3708,755.1204,-66.2564,7.4473,0.1565,Online_Gaming
448,5.2114,57.6713,4.1591,2.303,817.1065,0.5909,17.3577,-75.7206,9.3134,0.4287,Web_Browsing
449,49.5019,48.0113,2.8663,0.0365,1536.9906,0.9528,94.841,-64.5044,685.0168,0.0288,File_Transfer
450,4.7887,41.4686,7.4927,1.4356,977.4444,0.3168,43.2429,-63.0964,32.1469,0.4806,Web_Browsing
451,6.0296,55.7583,5.2532,0.1561,763.676,0.3114,30.0883,-76.2794,39.9437,0.5727,Web_Browsing
452,0.0008,56.6117,13.5875,3.4388,86.0215,0.0906,14.3872,-77.1948,1.3548,0.9775,IoT_Sensor
453,0.0711,6.4815,0.9298,0.1801,152.5051,0.2426,108.9431,-72.39,13.3319,0.0564,VoIP
454,2.3773,45.9269,6.603,1.6895,980.8106,0.3754,37.6503,-73.3523,45.4543,0.5319,Web_Browsing
455,65.1556,33.4398,3.7005,0.0341,1427.2899,0.8757,55.4309,-77.5851,563.4342,0.0796,File_Transfer
456,0.0051,65.8207,9.9419,3.3402,68.9856,0.0904,6.7428,-89.6104,19.2653,0.9447,IoT_Sensor
457,2.3298,29.9021,2.5372,0.4661,938.2625,0.6402,1569.7718,-69.2565,92.7485,0.4218,Video_Conferencing
458,3.1496,21.9791,1.657,0.1909,202.3664,0.5523,467.2517,-72.0839,151.9538,0.0,Online_Gaming
459,0.1342,10.7775,0.8209,0.441,162.8507,0.3217,116.7278,-78.3765,2.396,0.3368,VoIP
460,0.1301,16.1163,0.8888,0.2357,190.7932,0.2711,92.4276,-76.7092,11.8232,0.0538,VoIP
461,3.5948,70.623,0.6344,0.0,896.6628,0.4578,0.0,-70.8417,140.0657,0.3174,Web_Browsing
